"","id","ano","mes","aisp","homicidios","lesao_morte","latrocinio","tent_homicidio","estupro","roubo_onibus","roubo_veiculos","furto_veiculos","uso_porte_drogas","date"
"252",252,2015,4,"AISP 05 - Periperi ",9,0,2,5,7,38,44,2,2,2015-04-15
"253",253,2015,4,"AISP 08 - CIA ",2,0,1,1,2,2,12,1,0,2015-04-15
"254",254,2015,4,"AISP 10 - Pau da Lima ",11,0,0,7,1,23,54,15,1,2015-04-15
"255",255,2015,4,"AISP 11 - Tancredo Neves ",12,0,0,4,6,64,50,15,14,2015-04-15
"256",256,2015,4,"AISP 13 - Cajazeiras ",5,1,0,5,5,8,41,4,1,2015-04-15
"257",257,2015,5,"AISP 06 - Brotas ",9,0,1,2,3,16,43,15,4,2015-05-15
"258",258,2015,5,"AISP 07 - Rio Vermelho ",2,0,0,0,3,9,21,8,5,2015-05-15
"259",259,2015,5,"AISP 09 - Boca do Rio ",0,0,0,1,3,2,48,3,5,2015-05-15
"260",260,2015,5,"AISP 12 - Itapuã ",11,0,0,4,2,29,90,6,4,2015-05-15
"261",261,2015,5,"AISP 14 - Barra ",0,0,0,0,1,0,7,2,0,2015-05-15
"262",262,2015,5,"AISP 15 - Nordeste ",1,0,0,1,0,5,1,2,3,2015-05-15
"263",263,2015,5,"AISP 16 - Pituba ",0,0,0,0,0,10,50,5,8,2015-05-15
"264",264,2015,5,"AISP 01 - Barris ",7,1,0,4,4,11,39,6,2,2015-05-15
"265",265,2015,5,"AISP 02 - Liberdade ",12,0,0,18,4,11,50,14,0,2015-05-15
"266",266,2015,5,"AISP 03 - Bonfim ",9,0,0,5,2,18,31,19,8,2015-05-15
"267",267,2015,5,"AISP 04 - São Caetano ",16,0,1,2,4,19,55,13,7,2015-05-15
"268",268,2015,5,"AISP 05 - Periperi ",22,0,1,7,8,24,36,8,6,2015-05-15
"269",269,2015,5,"AISP 08 - CIA ",2,0,0,2,0,3,22,4,2,2015-05-15
"270",270,2015,5,"AISP 10 - Pau da Lima ",9,0,1,7,6,9,69,11,6,2015-05-15
"271",271,2015,5,"AISP 11 - Tancredo Neves ",12,1,1,5,7,50,62,15,11,2015-05-15
"272",272,2015,5,"AISP 13 - Cajazeiras ",5,0,0,1,3,10,40,3,1,2015-05-15
"273",273,2015,6,"AISP 06 - Brotas ",3,0,1,1,2,10,57,6,11,2015-06-15
"274",274,2015,6,"AISP 07 - Rio Vermelho ",3,0,0,1,2,12,24,2,0,2015-06-15
"275",275,2015,6,"AISP 09 - Boca do Rio ",1,0,1,2,0,7,44,4,11,2015-06-15
"276",276,2015,6,"AISP 12 - Itapuã ",11,0,0,2,2,10,57,7,3,2015-06-15
"277",277,2015,6,"AISP 14 - Barra ",0,0,0,0,1,3,9,2,3,2015-06-15
"278",278,2015,6,"AISP 15 - Nordeste ",1,0,0,0,0,7,0,2,6,2015-06-15
"279",279,2015,6,"AISP 16 - Pituba ",0,0,0,0,2,4,32,6,3,2015-06-15
"280",280,2015,6,"AISP 01 - Barris ",1,0,1,3,0,10,22,14,4,2015-06-15
"281",281,2015,6,"AISP 02 - Liberdade ",5,2,0,2,2,11,42,5,6,2015-06-15
"282",282,2015,6,"AISP 03 - Bonfim ",4,0,1,3,2,20,36,22,3,2015-06-15
"283",283,2015,6,"AISP 04 - São Caetano ",13,0,0,6,5,36,52,13,3,2015-06-15
"284",284,2015,6,"AISP 05 - Periperi ",15,0,0,5,4,28,39,7,2,2015-06-15
"285",285,2015,6,"AISP 08 - CIA ",3,0,1,2,0,0,11,1,1,2015-06-15
"286",286,2015,6,"AISP 10 - Pau da Lima ",8,1,0,5,0,8,58,19,4,2015-06-15
"287",287,2015,6,"AISP 11 - Tancredo Neves ",10,1,1,1,5,54,59,19,12,2015-06-15
"288",288,2015,6,"AISP 13 - Cajazeiras ",8,1,0,3,2,8,31,9,2,2015-06-15
"289",289,2015,7,"AISP 06 - Brotas ",2,0,1,1,1,12,43,12,2,2015-07-15
"290",290,2015,7,"AISP 07 - Rio Vermelho ",1,0,0,0,1,16,26,3,0,2015-07-15
"291",291,2015,7,"AISP 09 - Boca do Rio ",4,0,0,2,2,0,49,8,10,2015-07-15
"292",292,2015,7,"AISP 12 - Itapuã ",10,0,0,3,4,33,79,11,6,2015-07-15
"293",293,2015,7,"AISP 14 - Barra ",0,0,0,0,1,7,11,2,0,2015-07-15
"294",294,2015,7,"AISP 15 - Nordeste ",0,1,0,1,1,10,2,0,6,2015-07-15
"295",295,2015,7,"AISP 16 - Pituba ",0,0,0,0,2,7,35,2,0,2015-07-15
"296",296,2015,7,"AISP 01 - Barris ",4,0,0,3,3,15,19,14,7,2015-07-15
"297",297,2015,7,"AISP 02 - Liberdade ",8,0,0,6,2,9,49,11,0,2015-07-15
"298",298,2015,7,"AISP 03 - Bonfim ",5,1,0,4,2,24,48,12,4,2015-07-15
"299",299,2015,7,"AISP 04 - São Caetano ",11,2,0,4,6,24,53,12,3,2015-07-15
"300",300,2015,7,"AISP 05 - Periperi ",25,0,2,25,6,13,42,7,5,2015-07-15
"301",301,2015,7,"AISP 08 - CIA ",5,0,0,4,0,0,11,1,4,2015-07-15
"302",302,2015,7,"AISP 10 - Pau da Lima ",16,0,1,4,2,9,60,21,5,2015-07-15
"303",303,2015,7,"AISP 11 - Tancredo Neves ",18,0,1,10,5,42,63,27,10,2015-07-15
"304",304,2015,7,"AISP 13 - Cajazeiras ",9,0,1,3,5,7,21,5,1,2015-07-15
"305",305,2015,8,"AISP 06 - Brotas ",2,0,0,0,4,10,33,7,3,2015-08-15
"306",306,2015,8,"AISP 07 - Rio Vermelho ",2,0,0,0,1,17,15,4,6,2015-08-15
"307",307,2015,8,"AISP 09 - Boca do Rio ",4,0,2,3,3,5,68,4,4,2015-08-15
"308",308,2015,8,"AISP 12 - Itapuã ",9,0,0,0,3,12,85,9,5,2015-08-15
"309",309,2015,8,"AISP 14 - Barra ",1,0,0,0,1,1,3,0,4,2015-08-15
"310",310,2015,8,"AISP 15 - Nordeste ",0,0,0,1,0,8,0,1,7,2015-08-15
"311",311,2015,8,"AISP 16 - Pituba ",0,0,0,0,0,3,32,1,7,2015-08-15
"312",312,2015,8,"AISP 01 - Barris ",3,0,0,1,2,17,21,6,15,2015-08-15
"313",313,2015,8,"AISP 02 - Liberdade ",6,0,0,0,5,13,34,12,1,2015-08-15
"314",314,2015,8,"AISP 03 - Bonfim ",15,1,0,1,5,18,28,13,5,2015-08-15
"315",315,2015,8,"AISP 04 - São Caetano ",9,0,0,2,3,15,33,11,4,2015-08-15
"316",316,2015,8,"AISP 05 - Periperi ",22,0,1,0,6,6,30,13,6,2015-08-15
"317",317,2015,8,"AISP 08 - CIA ",3,0,0,1,0,4,16,1,0,2015-08-15
"318",318,2015,8,"AISP 10 - Pau da Lima ",7,0,1,4,1,0,50,16,0,2015-08-15
"319",319,2015,8,"AISP 11 - Tancredo Neves ",14,0,1,6,7,23,69,17,24,2015-08-15
"320",320,2015,8,"AISP 13 - Cajazeiras ",6,0,0,7,3,5,22,6,2,2015-08-15
"321",321,2015,9,"AISP 06 - Brotas ",4,0,0,1,2,12,25,10,3,2015-09-15
"322",322,2015,9,"AISP 07 - Rio Vermelho ",2,1,0,13,2,6,13,6,8,2015-09-15
"323",323,2015,9,"AISP 09 - Boca do Rio ",1,0,0,4,5,1,28,6,10,2015-09-15
"324",324,2015,9,"AISP 12 - Itapuã ",12,1,0,2,8,11,60,25,8,2015-09-15
"325",325,2015,9,"AISP 14 - Barra ",0,0,1,1,1,1,1,1,3,2015-09-15
"326",326,2015,9,"AISP 15 - Nordeste ",1,0,1,4,1,1,2,1,5,2015-09-15
"327",327,2015,9,"AISP 16 - Pituba ",0,0,1,1,0,4,22,3,14,2015-09-15
"328",328,2015,9,"AISP 01 - Barris ",3,0,1,2,1,13,19,10,9,2015-09-15
"329",329,2015,9,"AISP 02 - Liberdade ",6,0,0,4,5,6,47,7,1,2015-09-15
"330",330,2015,9,"AISP 03 - Bonfim ",9,0,1,8,3,16,42,26,7,2015-09-15
"331",331,2015,9,"AISP 04 - São Caetano ",9,0,0,1,3,7,41,11,6,2015-09-15
"332",332,2015,9,"AISP 05 - Periperi ",21,0,1,11,5,11,30,9,2,2015-09-15
"333",333,2015,9,"AISP 08 - CIA ",3,0,0,1,3,0,4,1,0,2015-09-15
"334",334,2015,9,"AISP 10 - Pau da Lima ",4,0,1,2,3,7,33,12,5,2015-09-15
"335",335,2015,9,"AISP 11 - Tancredo Neves ",14,0,1,0,3,26,52,26,16,2015-09-15
"336",336,2015,9,"AISP 13 - Cajazeiras ",8,0,1,1,2,5,13,7,2,2015-09-15
"337",337,2015,10,"AISP 06 - Brotas ",5,0,0,2,5,22,30,8,6,2015-10-15
"338",338,2015,10,"AISP 07 - Rio Vermelho ",2,0,0,0,0,21,21,2,4,2015-10-15
"339",339,2015,10,"AISP 09 - Boca do Rio ",2,0,0,2,1,2,30,5,5,2015-10-15
"340",340,2015,10,"AISP 12 - Itapuã ",12,1,1,0,4,12,59,16,1,2015-10-15
"341",341,2015,10,"AISP 14 - Barra ",0,0,0,2,1,1,7,0,7,2015-10-15
"342",342,2015,10,"AISP 15 - Nordeste ",4,0,0,1,2,0,2,2,3,2015-10-15
"343",343,2015,10,"AISP 16 - Pituba ",0,0,0,0,1,10,31,0,6,2015-10-15
"344",344,2015,10,"AISP 01 - Barris ",2,0,0,4,2,8,23,6,8,2015-10-15
"345",345,2015,10,"AISP 02 - Liberdade ",14,0,0,1,2,17,37,15,3,2015-10-15
"346",346,2015,10,"AISP 03 - Bonfim ",7,0,0,4,9,13,41,22,7,2015-10-15
"347",347,2015,10,"AISP 04 - São Caetano ",4,1,0,4,2,32,30,10,6,2015-10-15
"348",348,2015,10,"AISP 05 - Periperi ",27,0,0,5,6,29,29,8,2,2015-10-15
"349",349,2015,10,"AISP 08 - CIA ",2,0,0,0,2,1,12,1,0,2015-10-15
"350",350,2015,10,"AISP 10 - Pau da Lima ",9,1,0,2,2,4,46,12,4,2015-10-15
"351",351,2015,10,"AISP 11 - Tancredo Neves ",9,0,1,4,5,43,45,18,17,2015-10-15
"352",352,2015,10,"AISP 13 - Cajazeiras ",10,2,0,9,5,3,23,5,1,2015-10-15
"353",353,2015,11,"AISP 06 - Brotas ",0,1,0,1,0,22,29,13,7,2015-11-15
"354",354,2015,11,"AISP 07 - Rio Vermelho ",2,0,0,3,0,16,11,7,5,2015-11-15
"355",355,2015,11,"AISP 09 - Boca do Rio ",0,0,1,3,0,5,37,7,3,2015-11-15
"356",356,2015,11,"AISP 12 - Itapuã ",9,0,1,1,1,20,63,12,9,2015-11-15
"357",357,2015,11,"AISP 14 - Barra ",0,0,0,1,1,1,8,2,6,2015-11-15
"358",358,2015,11,"AISP 15 - Nordeste ",1,1,0,1,1,1,5,1,14,2015-11-15
"359",359,2015,11,"AISP 16 - Pituba ",0,0,0,0,0,7,24,4,5,2015-11-15
"360",360,2015,11,"AISP 01 - Barris ",3,0,0,1,1,20,16,10,11,2015-11-15
"361",361,2015,11,"AISP 02 - Liberdade ",6,0,0,0,2,14,35,10,1,2015-11-15
"362",362,2015,11,"AISP 03 - Bonfim ",9,0,0,1,2,14,31,18,10,2015-11-15
"363",363,2015,11,"AISP 04 - São Caetano ",22,0,0,6,3,21,42,15,0,2015-11-15
"364",364,2015,11,"AISP 05 - Periperi ",24,0,0,17,8,27,17,11,8,2015-11-15
"365",365,2015,11,"AISP 08 - CIA ",3,0,0,0,3,0,6,1,0,2015-11-15
"366",366,2015,11,"AISP 10 - Pau da Lima ",7,1,0,0,3,6,37,14,5,2015-11-15
"367",367,2015,11,"AISP 11 - Tancredo Neves ",11,0,1,0,6,41,44,18,13,2015-11-15
"368",368,2015,11,"AISP 13 - Cajazeiras ",12,0,0,4,2,4,20,6,1,2015-11-15
"369",369,2015,12,"AISP 06 - Brotas ",7,0,1,1,1,20,23,6,6,2015-12-15
"370",370,2015,12,"AISP 07 - Rio Vermelho ",0,0,0,0,1,16,5,5,3,2015-12-15
"371",371,2015,12,"AISP 09 - Boca do Rio ",5,0,0,1,6,0,42,7,17,2015-12-15
"372",372,2015,12,"AISP 12 - Itapuã ",12,1,1,0,5,14,61,20,6,2015-12-15
"373",373,2015,12,"AISP 14 - Barra ",0,1,0,0,0,4,7,2,5,2015-12-15
"374",374,2015,12,"AISP 15 - Nordeste ",0,0,0,2,0,4,0,1,1,2015-12-15
"375",375,2015,12,"AISP 16 - Pituba ",1,0,0,1,0,4,21,7,3,2015-12-15
"376",376,2015,12,"AISP 01 - Barris ",10,0,0,2,0,13,25,12,1,2015-12-15
"377",377,2015,12,"AISP 02 - Liberdade ",9,0,0,2,0,9,23,9,1,2015-12-15
"378",378,2015,12,"AISP 03 - Bonfim ",9,1,2,4,1,12,41,23,7,2015-12-15
"379",379,2015,12,"AISP 04 - São Caetano ",14,1,0,4,3,25,47,14,1,2015-12-15
"380",380,2015,12,"AISP 05 - Periperi ",24,0,0,4,7,32,32,4,0,2015-12-15
"381",381,2015,12,"AISP 08 - CIA ",1,0,0,0,1,0,6,0,0,2015-12-15
"382",382,2015,12,"AISP 10 - Pau da Lima ",10,1,0,1,2,17,45,9,0,2015-12-15
"383",383,2015,12,"AISP 11 - Tancredo Neves ",8,0,0,2,8,27,45,15,12,2015-12-15
"384",384,2015,12,"AISP 13 - Cajazeiras ",8,0,0,1,3,7,15,3,3,2015-12-15
"385",385,2016,1,"AISP 06 - Brotas ",6,0,0,4,6,26,40,9,13,2016-01-15
"386",386,2016,1,"AISP 07 - Rio Vermelho ",1,0,0,0,5,18,18,6,3,2016-01-15
"387",387,2016,1,"AISP 09 - Boca do Rio ",2,0,0,0,5,3,39,7,9,2016-01-15
"388",388,2016,1,"AISP 12 - Itapuã ",11,0,0,1,3,13,65,18,9,2016-01-15
"389",389,2016,1,"AISP 14 - Barra ",0,0,0,0,0,2,9,3,0,2016-01-15
"390",390,2016,1,"AISP 15 - Nordeste ",1,0,0,2,1,1,4,0,2,2016-01-15
"391",391,2016,1,"AISP 16 - Pituba ",0,0,1,0,3,5,25,3,7,2016-01-15
"392",392,2016,1,"AISP 01 - Barris ",4,1,1,1,1,8,28,11,5,2016-01-15
"393",393,2016,1,"AISP 02 - Liberdade ",15,1,1,12,1,3,40,14,3,2016-01-15
"394",394,2016,1,"AISP 03 - Bonfim ",15,1,0,7,2,15,41,23,21,2016-01-15
"395",395,2016,1,"AISP 04 - São Caetano ",14,0,1,6,2,29,53,10,7,2016-01-15
"396",396,2016,1,"AISP 05 - Periperi ",21,1,0,7,5,23,42,9,2,2016-01-15
"397",397,2016,1,"AISP 08 - CIA ",7,0,0,0,1,2,16,1,0,2016-01-15
"398",398,2016,1,"AISP 10 - Pau da Lima ",9,0,0,2,0,10,42,20,0,2016-01-15
"399",399,2016,1,"AISP 11 - Tancredo Neves ",13,3,0,3,5,32,38,28,14,2016-01-15
"400",400,2016,1,"AISP 13 - Cajazeiras ",6,0,0,3,2,8,17,9,1,2016-01-15
"401",401,2016,2,"AISP 06 - Brotas ",10,0,0,2,1,23,42,7,4,2016-02-15
"402",402,2016,2,"AISP 07 - Rio Vermelho ",4,0,0,1,0,14,21,7,111,2016-02-15
"403",403,2016,2,"AISP 09 - Boca do Rio ",0,0,0,2,1,8,34,7,8,2016-02-15
"404",404,2016,2,"AISP 12 - Itapuã ",5,1,0,2,8,13,68,14,12,2016-02-15
"405",405,2016,2,"AISP 14 - Barra ",1,0,0,0,1,1,4,3,5,2016-02-15
"406",406,2016,2,"AISP 15 - Nordeste ",2,0,0,0,1,3,2,2,6,2016-02-15
"407",407,2016,2,"AISP 16 - Pituba ",1,0,0,1,0,13,17,3,0,2016-02-15
"408",408,2016,2,"AISP 01 - Barris ",1,1,0,1,4,15,26,9,5,2016-02-15
"409",409,2016,2,"AISP 02 - Liberdade ",6,0,1,4,2,16,34,11,2,2016-02-15
"410",410,2016,2,"AISP 03 - Bonfim ",10,0,0,5,0,18,40,18,3,2016-02-15
"411",411,2016,2,"AISP 04 - São Caetano ",18,0,0,7,3,19,64,12,2,2016-02-15
"412",412,2016,2,"AISP 05 - Periperi ",28,1,0,11,14,24,45,14,5,2016-02-15
"413",413,2016,2,"AISP 08 - CIA ",3,0,0,2,3,0,15,0,1,2016-02-15
"414",414,2016,2,"AISP 10 - Pau da Lima ",9,0,0,2,5,3,53,15,4,2016-02-15
"415",415,2016,2,"AISP 11 - Tancredo Neves ",11,0,0,2,7,39,37,18,8,2016-02-15
"416",416,2016,2,"AISP 13 - Cajazeiras ",5,1,0,2,4,3,14,8,4,2016-02-15
"417",417,2016,3,"AISP 06 - Brotas ",9,1,0,1,1,19,36,9,6,2016-03-15
"418",418,2016,3,"AISP 07 - Rio Vermelho ",3,0,1,1,2,13,17,2,3,2016-03-15
"419",419,2016,3,"AISP 09 - Boca do Rio ",2,0,0,2,3,6,33,10,3,2016-03-15
"420",420,2016,3,"AISP 12 - Itapuã ",7,0,1,3,6,16,71,11,25,2016-03-15
"421",421,2016,3,"AISP 14 - Barra ",0,0,0,0,0,2,3,0,7,2016-03-15
"422",422,2016,3,"AISP 15 - Nordeste ",1,0,0,2,4,5,1,0,10,2016-03-15
"423",423,2016,3,"AISP 16 - Pituba ",0,0,0,1,0,19,27,4,2,2016-03-15
"424",424,2016,3,"AISP 01 - Barris ",2,0,0,0,1,14,26,3,5,2016-03-15
"425",425,2016,3,"AISP 02 - Liberdade ",8,0,0,5,0,18,36,8,5,2016-03-15
"426",426,2016,3,"AISP 03 - Bonfim ",10,0,1,7,2,24,34,11,10,2016-03-15
"427",427,2016,3,"AISP 04 - São Caetano ",13,0,1,4,4,15,55,5,2,2016-03-15
"428",428,2016,3,"AISP 05 - Periperi ",24,1,0,8,11,22,45,7,4,2016-03-15
"429",429,2016,3,"AISP 08 - CIA ",2,0,0,3,1,0,8,0,6,2016-03-15
"430",430,2016,3,"AISP 10 - Pau da Lima ",14,0,0,3,5,4,47,6,5,2016-03-15
"431",431,2016,3,"AISP 11 - Tancredo Neves ",14,1,0,2,4,22,60,21,17,2016-03-15
"432",432,2016,3,"AISP 13 - Cajazeiras ",7,0,2,8,2,3,26,13,1,2016-03-15
"433",433,2016,4,"AISP 06 - Brotas ",2,0,0,0,4,13,43,7,9,2016-04-15
"434",434,2016,4,"AISP 07 - Rio Vermelho ",3,0,1,1,0,11,23,4,2,2016-04-15
"435",435,2016,4,"AISP 09 - Boca do Rio ",1,0,0,0,2,4,36,6,6,2016-04-15
"436",436,2016,4,"AISP 12 - Itapuã ",7,0,0,2,5,17,63,19,9,2016-04-15
"437",437,2016,4,"AISP 14 - Barra ",0,0,0,0,0,0,3,1,7,2016-04-15
"438",438,2016,4,"AISP 15 - Nordeste ",1,0,0,2,0,6,2,2,10,2016-04-15
"439",439,2016,4,"AISP 16 - Pituba ",0,0,0,0,0,3,25,5,5,2016-04-15
"440",440,2016,4,"AISP 01 - Barris ",4,0,0,0,5,20,21,6,7,2016-04-15
"441",441,2016,4,"AISP 02 - Liberdade ",10,0,1,4,0,11,38,13,3,2016-04-15
"442",442,2016,4,"AISP 03 - Bonfim ",9,1,0,3,0,26,36,13,14,2016-04-15
"443",443,2016,4,"AISP 04 - São Caetano ",14,0,1,11,2,23,52,20,4,2016-04-15
"444",444,2016,4,"AISP 05 - Periperi ",14,0,1,7,5,8,46,21,10,2016-04-15
"445",445,2016,4,"AISP 08 - CIA ",2,0,0,3,0,0,9,1,1,2016-04-15
"446",446,2016,4,"AISP 10 - Pau da Lima ",9,0,0,5,2,7,59,8,1,2016-04-15
"447",447,2016,4,"AISP 11 - Tancredo Neves ",13,0,2,5,3,35,63,23,22,2016-04-15
"448",448,2016,4,"AISP 13 - Cajazeiras ",8,0,0,1,1,5,20,5,2,2016-04-15
"449",449,2016,5,"AISP 06 - Brotas ",0,0,0,1,2,23,32,7,3,2016-05-15
"450",450,2016,5,"AISP 07 - Rio Vermelho ",6,0,0,4,0,25,27,4,8,2016-05-15
"451",451,2016,5,"AISP 09 - Boca do Rio ",5,0,0,1,5,3,41,7,11,2016-05-15
"452",452,2016,5,"AISP 12 - Itapuã ",11,0,0,2,4,27,80,12,27,2016-05-15
"453",453,2016,5,"AISP 14 - Barra ",0,0,0,0,0,4,6,3,0,2016-05-15
"454",454,2016,5,"AISP 15 - Nordeste ",1,0,0,0,1,10,2,4,9,2016-05-15
"455",455,2016,5,"AISP 16 - Pituba ",0,0,0,0,0,8,29,6,7,2016-05-15
"456",456,2016,5,"AISP 01 - Barris ",3,1,0,5,0,26,21,6,11,2016-05-15
"457",457,2016,5,"AISP 02 - Liberdade ",7,1,0,3,2,7,28,11,4,2016-05-15
"458",458,2016,5,"AISP 03 - Bonfim ",12,0,1,3,3,27,35,13,3,2016-05-15
"459",459,2016,5,"AISP 04 - São Caetano ",15,1,1,2,5,18,47,13,5,2016-05-15
"460",460,2016,5,"AISP 05 - Periperi ",29,0,1,10,10,16,44,13,5,2016-05-15
"461",461,2016,5,"AISP 08 - CIA ",3,0,0,0,0,0,10,0,1,2016-05-15
"462",462,2016,5,"AISP 10 - Pau da Lima ",9,0,0,2,4,10,44,15,0,2016-05-15
"463",463,2016,5,"AISP 11 - Tancredo Neves ",14,2,0,6,7,32,46,22,18,2016-05-15
"464",464,2016,5,"AISP 13 - Cajazeiras ",2,0,0,0,7,13,31,4,1,2016-05-15
"465",465,2016,6,"AISP 06 - Brotas ",3,0,0,1,4,7,45,11,3,2016-06-15
"466",466,2016,6,"AISP 07 - Rio Vermelho ",2,0,3,2,1,29,19,6,4,2016-06-15
"467",467,2016,6,"AISP 09 - Boca do Rio ",3,0,0,5,2,4,42,3,3,2016-06-15
"468",468,2016,6,"AISP 12 - Itapuã ",5,0,0,2,7,31,69,17,16,2016-06-15
"469",469,2016,6,"AISP 14 - Barra ",0,0,0,0,2,12,8,0,1,2016-06-15
"470",470,2016,6,"AISP 15 - Nordeste ",3,0,0,0,0,7,0,3,7,2016-06-15
"471",471,2016,6,"AISP 16 - Pituba ",0,0,0,0,0,16,31,4,3,2016-06-15
"472",472,2016,6,"AISP 01 - Barris ",6,0,0,4,4,11,30,8,4,2016-06-15
"473",473,2016,6,"AISP 02 - Liberdade ",6,0,0,1,0,3,40,13,1,2016-06-15
"474",474,2016,6,"AISP 03 - Bonfim ",14,0,0,4,2,11,31,14,5,2016-06-15
"475",475,2016,6,"AISP 04 - São Caetano ",7,0,0,4,9,16,38,15,6,2016-06-15
"476",476,2016,6,"AISP 05 - Periperi ",9,0,0,11,5,19,22,8,13,2016-06-15
"477",477,2016,6,"AISP 08 - CIA ",2,0,0,0,0,0,9,0,6,2016-06-15
"478",478,2016,6,"AISP 10 - Pau da Lima ",6,0,0,1,3,3,49,21,5,2016-06-15
"479",479,2016,6,"AISP 11 - Tancredo Neves ",12,0,2,8,2,27,35,16,12,2016-06-15
"480",480,2016,6,"AISP 13 - Cajazeiras ",14,0,0,5,2,9,20,4,5,2016-06-15
"481",481,2016,7,"AISP 06 - Brotas ",10,0,0,3,3,17,37,9,7,2016-07-15
"482",482,2016,7,"AISP 07 - Rio Vermelho ",0,0,0,1,0,24,15,3,7,2016-07-15
"483",483,2016,7,"AISP 09 - Boca do Rio ",0,0,0,4,2,4,44,5,3,2016-07-15
"484",484,2016,7,"AISP 12 - Itapuã ",13,0,0,1,4,32,79,12,4,2016-07-15
"485",485,2016,7,"AISP 14 - Barra ",1,0,0,1,0,4,8,2,8,2016-07-15
"486",486,2016,7,"AISP 15 - Nordeste ",1,0,0,0,3,11,0,0,0,2016-07-15
"487",487,2016,7,"AISP 16 - Pituba ",0,0,0,0,2,8,32,4,7,2016-07-15
"488",488,2016,7,"AISP 01 - Barris ",0,0,0,0,2,13,42,8,8,2016-07-15
"489",489,2016,7,"AISP 02 - Liberdade ",7,0,0,1,2,3,32,13,3,2016-07-15
"490",490,2016,7,"AISP 03 - Bonfim ",9,0,3,2,2,8,34,15,13,2016-07-15
"491",491,2016,7,"AISP 04 - São Caetano ",5,0,1,2,4,28,50,12,2,2016-07-15
"492",492,2016,7,"AISP 05 - Periperi ",20,0,0,7,9,28,38,10,4,2016-07-15
"493",493,2016,7,"AISP 08 - CIA ",4,0,0,0,0,1,20,0,7,2016-07-15
"494",494,2016,7,"AISP 10 - Pau da Lima ",11,1,0,1,2,6,57,17,4,2016-07-15
"495",495,2016,7,"AISP 11 - Tancredo Neves ",8,0,0,5,4,23,73,17,27,2016-07-15
"496",496,2016,7,"AISP 13 - Cajazeiras ",10,0,0,3,2,8,28,10,7,2016-07-15
"497",497,2016,8,"AISP 06 - Brotas ",8,0,0,0,3,11,28,5,10,2016-08-15
"498",498,2016,8,"AISP 07 - Rio Vermelho ",0,0,0,1,0,25,18,2,2,2016-08-15
"499",499,2016,8,"AISP 09 - Boca do Rio ",3,0,0,1,3,10,52,5,6,2016-08-15
"500",500,2016,8,"AISP 12 - Itapuã ",5,0,0,0,6,53,76,17,12,2016-08-15
"501",501,2016,8,"AISP 14 - Barra ",0,0,0,0,2,4,7,1,8,2016-08-15
